"id";"name";"state_id";"created_at";"updated_at"
"333";"Obowo";"17";"2019-09-09 20:16:21";"2019-09-09 20:16:21"
"334";"Oguta";"17";"2019-09-09 20:16:21";"2019-09-09 20:16:21"
"335";"Ohaji/Egbema";"17";"2019-09-09 20:16:21";"2019-09-09 20:16:21"
"336";"Okigwe";"17";"2019-09-09 20:16:21";"2019-09-09 20:16:21"
"337";"Onuimo";"17";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"338";"Orlu";"17";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"339";"Orsu";"17";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"340";"Oru East";"17";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"341";"Oru West";"17";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"343";"Owerri North";"17";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"344";"Owerri West";"17";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"345";"Babura";"18";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"346";"Biriniwa";"18";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"347";"Dutse-Jigawa";"18";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"348";"Gagarawa";"18";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"349";"Garki";"2";"2019-09-09 20:16:22";"2019-10-30 19:59:08"
"350";"Gumel";"18";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"351";"Hadejia";"18";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"352";"Jahun";"18";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"353";"Kaugama";"18";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"354";"Kazaure";"18";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"355";"Ringim";"18";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"356";"Sule-Tankarkar";"18";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"357";"Taura";"18";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"358";"Birnin-Gwari";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"359";"Chikun";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"360";"Giwa";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"361";"Igabi";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"362";"Ikara";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"363";"Jaba";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"364";"Jema'a";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"365";"Kachia";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"366";"Kaduna North";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"367";"Kaduna South";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"368";"Kagarko";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"369";"Kajuru";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"370";"Kaura-Kaduna";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"371";"Kauru";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"372";"Kubau";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"373";"Kudan";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"374";"Lere";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"375";"Makarfi";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"376";"Sanga";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"377";"Soba";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"378";"Zango-Kataf";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"379";"Zaria";"19";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"380";"Ajingi";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"381";"Albasu";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"382";"Bagwai";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"383";"Bebeji";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"384";"Bichi";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"385";"Bunkure";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"386";"Dala";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"387";"Dambatta";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"388";"Dawakin Kudu";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"389";"Dawakin Tofa, Doguwa";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"390";"Fagge";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"391";"Gabasawa";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"392";"Garko";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"393";"Garum Mallam";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"394";"Garun Mallam";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"395";"Gaya";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"396";"Gezawa";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"397";"Gwale";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"398";"Gwarzo";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"399";"Kabo";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"400";"Kano Municipal";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"401";"Karaye";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"402";"Kibiya";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"403";"Kumbotso";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"404";"Kunchi";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"405";"Kura";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"406";"Madobi";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"407";"Makoda";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"408";"Nasarawa-Kano";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"409";"Rano";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"410";"Rogo";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"411";"Shanono";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"412";"Sumaila";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"413";"Tarauni";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"414";"Tofa";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"415";"Tudun Wada";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"416";"Ungogo";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"417";"Warawa";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"418";"Wudil";"20";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"419";"Bakori";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"420";"Batagarawa";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"421";"Batsari";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"422";"Baure";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"423";"Bindawa";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"424";"Charanchi";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"425";"Dandume";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"426";"Danja";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"427";"Dan Musa";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"428";"Daura";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"429";"Dutsi";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"430";"Dutsin-Ma";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"431";"Faskari";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"432";"Funtua";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"433";"Ingawa";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"434";"Jibia";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"435";"Kaita";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"436";"Kankara";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"437";"Katsina";"21";"2019-09-09 20:16:22";"2019-09-09 20:16:22"
"438";"Kurfi";"21";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"439";"Malumfashi";"21";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"440";"Mani";"21";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"441";"Musawa";"21";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"442";"Sabuwa";"21";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"443";"Safana";"21";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"444";"Sandamu";"21";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"445";"Zango";"21";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"446";"Aleiro";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"447";"Arewa-Dandi";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"448";"Argungu";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"449";"Augie";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"450";"Bagudo";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"451";"Birnin Kebbi";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"452";"Bunza";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"453";"Dandi";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"454";"Fakai";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"455";"Gwandu";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"456";"Jega";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"457";"Kalgo";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"458";"Maiyama";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"459";"Sakaba";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"460";"Suru";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"461";"Yauri";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"462";"Zuru";"22";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"463";"Adavi";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"464";"Ajaokuta";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"465";"Ankpa";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"466";"Bassa";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"467";"Dekina";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"468";"Ibaji";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"469";"Idah";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"470";"Igala Mela";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"471";"Igalamela-Odolu";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"472";"Ijumu";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"473";"Kabba/Bunu";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"474";"Kogi LGA";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"475";"Koton Karfe";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"476";"Lokoja";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"478";"Ofu";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"479";"Ogori/Magongo";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"480";"Okehi";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"481";"Okene, Olamaboro, Omala, Yagba East";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"482";"Yagba West";"23";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"483";"Asa";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"484";"Baruten";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"485";"Edu";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"486";"Ekiti-Kwara";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"487";"Ifelodun-Kwara";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"488";"Ilorin East";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"489";"Ilorin South";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"490";"Ilorin West";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"491";"Irepodun-Kwara";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"492";"Isin";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"493";"Kaiama";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"494";"Moro";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"495";"Offa";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"496";"Oke-Ero";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"497";"Oyun";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"498";"Pategi";"24";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"499";"Agboyi/Ketu";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"500";"Agege";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"501";"Ajah";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"502";"Alimosho";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"504";"Apapa";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"505";"Badagry";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"506";"Egbe Idimu";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"507";"Epe";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"508";"Gbagada";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"509";"Ibeju";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"510";"Ifako-Ijaiye";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"511";"Ikeja";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"512";"Ikorodu";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"513";"Ikotun/Igando";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"514";"Ikoyi";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"515";"Ilupeju";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"516";"Ipaja";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"517";"Isolo";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"518";"Kosofe";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"519";"Lagos Island";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"520";"Lagos Mainland";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"521";"Lekki Phase 1";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"522";"Lekki Phase 2";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"523";"Magodo";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"524";"Maryland";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"525";"Mushin";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"526";"Ojo";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"527";"Ojodu";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"528";"Ojota";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"529";"Orile";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"530";"Oshodi-Isolo";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"531";"Shomolu";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"532";"Surulere";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"533";"Victoria Island";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"534";"Yaba";"25";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"535";"Akwanga";"26";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"536";"Awe";"26";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"537";"Doma";"26";"2019-09-09 20:16:23";"2019-09-09 20:16:23"
"538";"Karu-Nasarawa";"2";"2019-09-09 20:16:24";"2019-10-04 20:23:49"
"539";"Keana";"26";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"540";"Keffi";"26";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"541";"Kokona";"26";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"542";"Lafia";"26";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"543";"Nasarawa";"26";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"544";"Nasarawa-Eggon";"26";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"545";"Obi-Nasarawa";"26";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"546";"Toto";"26";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"547";"Wamba";"26";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"548";"Agaie";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"549";"Agwara";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"550";"Bida";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"551";"Borgu";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"552";"Bosso";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"553";"Chanchaga";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"554";"Edati";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"555";"Gbako";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"556";"Gurara";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"557";"Katcha";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"558";"Kontagora";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"559";"Lapai";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"560";"Lavun";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"561";"Magama";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"562";"Mariga";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"563";"Mashegu";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"564";"Minna";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"565";"Mokwa";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"566";"Muya";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"567";"Paikoro";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"568";"Rafi";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"569";"Rijau";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"570";"Shiroro";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"571";"Suleja";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"572";"Tafa";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"573";"Wushishi";"27";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"574";"Abeokuta North";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"575";"Abeokuta South";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"576";"Ado-Odo/Ota";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"577";"Egbado North";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"578";"Egbado South";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"579";"Ewekoro";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"580";"Ifo";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"581";"Ijebu East";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"582";"Ijebu North";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"583";"Ijebu North East";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"584";"Ijebu Ode";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"585";"Ikenne";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"586";"Imeko Afon";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"587";"Ipokia";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"588";"Obafemi-Owode";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"589";"Odeda";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"590";"Odogbolu";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"591";"Waterside";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"592";"Remo North";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"593";"Sagamu";"28";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"594";"Akoko North East";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"595";"Akoko North West";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"596";"Akoko South East";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"597";"Akoko South West";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"598";"Akure North";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"599";"Akure South";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"601";"Idanre";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"602";"Ifedore";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"603";"Ilaje";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"605";"Irele";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"606";"Odigbo";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"607";"Okitipupa";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"608";"Ondo East";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"609";"Ondo West";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"610";"Ose";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"611";"Owo";"29";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"616";"Boluwaduro";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"617";"Boripe";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"618";"Ede North";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"619";"Ede South";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"620";"Egbedore";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"621";"Ife Central";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"622";"Ifedayo";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"623";"Ife East";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"625";"Ife North";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"626";"Ife South";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"627";"Ila";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"628";"Ilesa East";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"629";"Ilesa West";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"631";"Irewole";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"632";"Isokan";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"633";"Iwo";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"634";"Obokun";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"636";"Olorunda-Osun";"30";"2019-09-09 20:16:24";"2019-09-09 20:16:24"
"638";"Orolu";"30";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"639";"Osogbo";"30";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"640";"Afijio";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"641";"Akinyele";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"642";"Atiba";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"643";"Atigbo";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"644";"Egbeda";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"645";"Ibadan North";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"646";"Ibadan North East";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"647";"Ibadan North West";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"648";"Ibadan South East";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"649";"Ibadan South West";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"650";"Ibarapa Central";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"651";"Ibarapa East";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"652";"Ibarapa North";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"653";"Ido";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"654";"Irepo";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"655";"Iseyin";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"656";"Itesiwaju";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"657";"Iwajowa";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"658";"Kajola";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"659";"Lagelu";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"660";"Ogbomosho North";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"661";"Ogbomosho South";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"662";"Ogo Oluwa";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"663";"Olorunsogo";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"664";"Oluyole";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"666";"Orelope";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"667";"Ori Ire";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"668";"Oyo East";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"669";"Oyo West";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"670";"Saki East";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"671";"Saki West";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"672";"Surulere-Oyo";"31";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"673";"Barkin Ladi";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"674";"Bassa-Plateau";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"675";"Bokkos";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"676";"Jos East";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
